,dataset,cluster,dist_metric,inside_avg,outside_avg,out/in ratio,cluster_size
315,tasic,49,1.0,216.71706541655493,449.0007685666586,2.071829312120058,36
316,tasic,50,1.0,147.06953284610148,432.47122000864636,2.940590152422656,129
317,tasic,51,1.0,178.92436164519796,380.2177974025705,2.125019722895711,69
318,tasic,52,1.0,173.27435541213612,422.128819469344,2.436187504292272,72
319,tasic,53,1.0,166.05794139927477,428.65496378468,2.5813578090433444,112
320,tasic,54,1.0,148.40333238481892,409.23522645518136,2.757587851154241,65
321,tasic,55,1.0,167.32562049939958,460.01189881567626,2.749201810474248,200
322,tasic,56,1.0,184.81322744218977,425.7930728338686,2.303910162312696,810
323,tasic,57,1.0,161.11364055162488,420.228117995952,2.608271506727578,63
324,tasic,58,1.0,166.8896532510537,423.3771131991872,2.536868553272724,624
325,tasic,59,1.0,147.830314661596,454.72322883283624,3.075980930391446,89
326,tasic,60,1.0,164.65970142926483,440.6656057778093,2.6762201191474415,108
327,tasic,61,1.0,160.74013045029832,413.24564869002154,2.5708928288931507,212
328,tasic,62,1.0,166.9570927635612,420.0781744042162,2.516084626599939,673
329,tasic,63,1.0,137.71339210717025,407.2440853639312,2.9571857836963953,125
330,tasic,64,1.0,133.70183042468756,441.8205786964962,3.304521540902672,70
331,tasic,65,1.0,105.11352107761464,403.9553161749494,3.8430385742351203,119
332,tasic,66,1.0,188.1151843717774,413.2734546683611,2.196917043398246,1404
333,tasic,67,1.0,190.03575965778947,374.09746539894365,1.968563527583476,215
334,tasic,68,1.0,136.4895743451674,337.38592994608206,2.4718805928200016,70
335,tasic,69,1.0,142.29884827378316,442.17681782010357,3.1073815648131937,435
336,tasic,70,1.0,139.3616255246318,386.630345868655,2.774295609807731,49
337,tasic,71,1.0,175.3978993385403,418.33040899008694,2.385036597175294,123
338,tasic,72,1.0,142.3338867818888,364.8467482723976,2.5633161330828096,54
339,tasic,73,1.0,148.6920901505411,488.11643409700457,3.2827330196436026,412
340,tasic,74,1.0,137.43430400508572,349.6046272548383,2.543794504477581,387
341,tasic,75,1.0,125.51549253130497,484.7103326119585,3.8617570057422697,184
342,tasic,76,1.0,138.4981950146613,353.56436466942176,2.5528445669056827,704
343,tasic,77,1.0,121.17911457795051,339.0826847895772,2.798194111011238,224
344,tasic,78,1.0,132.80457424950168,411.3885167570917,3.097698396925777,72
345,tasic,79,1.0,135.34884772037498,386.349689564333,2.854473429744413,122
346,tasic,80,1.0,109.65533817157275,399.3618776005419,3.641973881615124,230
347,tasic,81,1.0,143.5526798104304,461.72012573008743,3.2163810967500956,216
348,tasic,82,1.0,177.56250978305357,422.00358790661846,2.3766480234043987,174
349,tasic,83,1.0,178.63567680896153,418.94057348986723,2.3452234233024747,1049
350,tasic,84,1.0,181.47449101942348,342.9457172756788,1.8897736830625569,200
351,tasic,85,1.0,174.31774300628072,404.63016997767727,2.3212219421811717,380
352,tasic,86,1.0,208.77309088808343,425.9249571146047,2.0401334065745544,172
353,tasic,87,1.0,197.93678704133873,439.1265963845286,2.2185193715042866,75
354,tasic,88,1.0,112.36832184877744,396.8965987904259,3.5321039974643362,91
355,tasic,89,1.0,120.86001219439171,419.5014347611956,3.4709696544334934,22
