,dataset,cluster,dist_metric,inside_avg,outside_avg,out/in ratio,cluster_size
178,tasic,45,0.2,1.1444934062667567e+22,1.3683821966301793e+22,1.1956226127101328,131
179,tasic,46,0.2,6.726074256173075e+21,8.2335956504936e+21,1.224130947251578,80
180,tasic,47,0.2,4.630228085765067e+21,7.328468888460058e+21,1.5827446840017068,71
181,tasic,48,0.2,1.1887592885035404e+22,1.5557495506099008e+22,1.3087170511772346,165
182,tasic,49,0.2,5.415054240611339e+21,5.770538835904024e+21,1.0656474671346141,36
183,tasic,50,0.2,4.803568696343751e+21,7.411703534595706e+21,1.542957747275925,129
184,tasic,51,0.2,7.208830498021426e+21,7.957233320158841e+21,1.10381750858795,69
185,tasic,52,0.2,1.6027834687277033e+22,2.1880781343392333e+22,1.365173884702055,72
186,tasic,53,0.2,9.89446955981132e+21,1.39310019261028e+22,1.407958440004383,112
187,tasic,54,0.2,7.221123363495792e+21,6.977862716629002e+21,0.966312631065615,65
188,tasic,55,0.2,8.697605471080964e+21,1.1909658182628609e+22,1.3693031055763032,200
189,tasic,56,0.2,8.108979533586185e+21,1.2933803406517569e+22,1.5949976631396938,810
190,tasic,57,0.2,1.8728561001446903e+22,2.142643980742196e+22,1.1440515801383047,63
191,tasic,58,0.2,9.324721199867376e+21,1.3241861706580524e+22,1.4200812466938808,624
192,tasic,59,0.2,7.955522074371921e+21,9.842129969578735e+21,1.2371444485440333,89
193,tasic,60,0.2,6.681595306112964e+21,7.737342345755354e+21,1.1580082287648417,108
194,tasic,61,0.2,9.477156567730226e+21,9.164539080148103e+21,0.9670135778228475,212
195,tasic,62,0.2,9.814968981313825e+21,9.488966516776037e+21,0.9667851762793702,673
196,tasic,63,0.2,1.4897689111005281e+22,1.6211598381997862e+22,1.0881955087935058,125
197,tasic,64,0.2,1.2826646255257147e+22,1.2817281576891272e+22,0.9992699043709858,70
198,tasic,65,0.2,1.824275014844909e+22,1.6027907732300076e+22,0.8785905415507043,119
199,tasic,66,0.2,5.652991292632608e+21,8.288448622140966e+21,1.466205800271279,1404
200,tasic,67,0.2,8.534581834720693e+21,9.84822610599479e+21,1.1539201681715536,215
201,tasic,68,0.2,9.019321561671995e+21,1.1178436027651237e+22,1.2393876802391095,70
202,tasic,69,0.2,7.019326214297961e+21,8.089284287089521e+21,1.152430310278516,435
203,tasic,70,0.2,8.595100587906269e+21,9.056173629536524e+21,1.0536437051451157,49
204,tasic,71,0.2,9.362578624221093e+21,1.0456734501913613e+22,1.1168647999240218,123
205,tasic,72,0.2,1.9367866053559656e+22,2.0741789206028495e+22,1.0709382824452323,54
206,tasic,73,0.2,1.0816749401557195e+22,1.0861675442940735e+22,1.0041533772962394,412
207,tasic,74,0.2,1.17714096748104e+22,1.2340276869277604e+22,1.0483261741951366,387
208,tasic,75,0.2,1.439961801454291e+22,1.5460105907490571e+22,1.0736469461812543,184
209,tasic,76,0.2,1.190475026213592e+22,1.389781236393843e+22,1.1674173802823582,704
210,tasic,77,0.2,1.3432530520408662e+22,1.6162258371923073e+22,1.2032176921070092,224
211,tasic,78,0.2,1.6123190914203792e+22,2.2126993105015575e+22,1.3723705948009777,72
212,tasic,79,0.2,1.073068522731415e+22,1.2417237873440328e+22,1.1571710110211029,122
213,tasic,80,0.2,1.30124959761457e+22,1.3945480292749072e+22,1.0716991050997213,230
214,tasic,81,0.2,1.2217689829570052e+22,1.2683555444510868e+22,1.0381304175698827,216
215,tasic,82,0.2,1.278205828285305e+22,1.4928233762426467e+22,1.1679053116548905,174
216,tasic,83,0.2,7.938307787463069e+21,9.373041368113983e+21,1.18073544375752,1049
217,tasic,84,0.2,4.7321398124995e+21,9.502733930451937e+21,2.0081261980787977,200
218,tasic,85,0.2,6.547192324362156e+21,8.130508216166302e+21,1.241831278716621,380
219,tasic,86,0.2,9.847762764863247e+21,1.1697716890457292e+22,1.1878552692388842,172
220,tasic,87,0.2,6.151610368091921e+21,9.690780026673369e+21,1.5753240934989858,75
221,tasic,88,0.2,8.573298693931377e+21,1.0514666631202934e+22,1.2264435203506625,91
222,tasic,89,0.2,1.1460336202207449e+22,1.3330375845367532e+22,1.1631749374682292,22
223,tasic,90,0.2,6.033320834663158e+21,7.858522151213071e+21,1.3025201819309207,102
224,tasic,91,0.2,9.171855090356883e+21,1.1245888459690815e+22,1.2261301938268228,109
225,tasic,92,0.2,1.0462430975841477e+22,1.3040347521379685e+22,1.2463974722022833,220
226,tasic,93,0.2,1.110492411967337e+22,1.3116145389689679e+22,1.1811107620675454,203
227,tasic,94,0.2,1.5263827776429166e+22,1.920735536235669e+22,1.2583577097231948,43
228,tasic,95,0.2,1.2776786658553026e+22,1.5518014641499061e+22,1.2145475271836839,122
229,tasic,96,0.2,7.108113017677715e+21,9.35373279846879e+21,1.3159234771881467,183
230,tasic,97,0.2,1.1854105977382697e+22,1.482026822913865e+22,1.2502223497423852,300
231,tasic,98,0.2,4.938981202695834e+21,7.807741036785187e+21,1.5808404033859258,180
232,tasic,99,0.2,9.139487273016556e+21,1.0990511533712275e+22,1.20253042707994,241
233,tasic,100,0.2,1.052058911327503e+22,1.2141638822852536e+22,1.15408354913624,259
234,tasic,101,0.2,7.874229825319987e+21,8.251685084033853e+21,1.0479355145947276,98
235,tasic,102,0.2,8.261466333996194e+21,1.0107265552244764e+22,1.2234227125822745,82
236,tasic,103,0.2,9.97087220570595e+21,1.0132809255243907e+22,1.0162410114378244,65
237,tasic,104,0.2,7.745329251752174e+21,7.781938937174826e+21,1.004726679038773,278
238,tasic,105,0.2,8.119264478342866e+21,1.1045332661391879e+22,1.3603858688005468,318
239,tasic,106,0.2,1.0945773951024007e+22,1.2575353567364782e+22,1.1488775141558925,210
240,tasic,107,0.2,8.162714296677554e+21,9.028322024910591e+21,1.1060441045431866,107
241,tasic,108,0.2,9.683418001127101e+21,9.557865512872754e+21,0.9870342798132092,118
242,tasic,109,0.2,9.31806160870076e+21,1.131401898526966e+22,1.2142030671599306,60
243,tasic,110,0.2,8.510994735824797e+21,1.2000348176487157e+22,1.4099818586392543,46
244,tasic,111,0.2,9.213436404687146e+21,1.1553737663210787e+22,1.2540095959562993,51
245,tasic,112,0.2,8.379353696709396e+21,1.1426133140176357e+22,1.3636055421151925,59
246,tasic,113,0.2,9.877880673940107e+21,8.916862094908651e+21,0.9027100437073691,46
247,tasic,114,0.2,1.1334203621929686e+22,1.5037945960673533e+22,1.3267757014332933,16
248,tasic,115,0.2,1.2667386870296855e+21,9.122913865067331e+21,7.201890933369385,56
249,tasic,116,0.2,9.173242407291974e+20,5.468629800166449e+21,5.961501459744853,18
250,tasic,117,0.2,4.661043455372106e+20,4.6568079478923314e+21,9.990912962901273,583
251,tasic,118,0.2,8.066514449452346e+20,9.01888634458184e+21,11.180648595000227,52
252,tasic,119,0.2,7.796031719580424e+21,9.584524146676685e+21,1.2294106144545696,4
253,tasic,120,0.2,4.1523968892351766e+21,1.0407505924024504e+22,2.5063851557651673,13
254,tasic,121,0.2,7.01224914582445e+20,1.0275954385649452e+22,14.654291614507772,83
255,tasic,122,0.2,1.8280335183037336e+21,1.004580100300423e+22,5.495414007685109,37
256,tasic,123,0.2,4.727694544740663e+21,1.4313933748569041e+22,3.0276773622129665,12
257,tasic,124,0.2,4.4846422232543416e+20,9.204804373295797e+21,20.525169935665918,80
258,tasic,125,0.2,7.101700815737417e+20,1.4172406670356407e+22,19.956355580272064,7
259,tasic,126,0.2,7.453976366173502e+20,1.3008986492050541e+22,17.452411777270907,40
260,tasic,127,0.2,6.968127532780057e+20,1.1429044817276892e+22,16.401888116300125,36
261,tasic,128,0.2,8.705945399694064e+20,9.843448246558477e+21,11.306581645807686,110
262,tasic,129,0.2,8.085709425059023e+20,1.1367605661222035e+22,14.058884710835445,183
263,tasic,130,0.2,1.2431456498252474e+21,6.661707308908165e+21,5.358750448786609,7
264,tasic,131,0.2,8.131776489957985e+20,9.80710553700845e+21,12.060225153900069,30
265,tasic,132,0.2,2.7661065469626532e+20,9.60535855116845e+21,34.72519365429252,106
266,tasic,0,0.4,713724454474.596,803554312101.4258,1.1258606974493506,68
267,tasic,1,0.4,844541281643.1327,959072308996.8918,1.135613296641851,76
268,tasic,2,0.4,841255353751.5342,914979629282.2109,1.0876360253779156,115
269,tasic,3,0.4,812408872297.4607,915531896109.759,1.126934881349425,287
270,tasic,4,0.4,566036695082.4578,818769373753.8914,1.4464952199514496,534
271,tasic,5,0.4,740912967444.6262,952052075442.7227,1.284971538190653,879
272,tasic,6,0.4,805522743262.7708,861272139648.98,1.0692089662923685,76
273,tasic,7,0.4,756517779667.7511,963951990974.9723,1.2741960822101532,68
274,tasic,8,0.4,755807098561.2146,942214287307.4568,1.24663328659005,71
275,tasic,9,0.4,789497359698.9409,959469914455.7229,1.2152921129737504,48
276,tasic,10,0.4,813828570159.7203,1036881180503.335,1.2740781271660673,86
277,tasic,11,0.4,1509327429233.6406,1734010933856.8936,1.1488633283086465,49
278,tasic,12,0.4,810256300122.3549,985915692608.8014,1.2167948493086949,56
279,tasic,13,0.4,618834760882.0917,819306831077.8973,1.3239508878105866,148
280,tasic,14,0.4,659167142469.3221,825075139113.5186,1.251693365695815,213
281,tasic,15,0.4,689155220001.345,787002966541.1729,1.1419821597515243,80
282,tasic,16,0.4,812298925415.3171,940392792133.097,1.1576930151080618,289
283,tasic,17,0.4,872868348788.2112,1016471594790.5771,1.1645187916387711,128
284,tasic,18,0.4,944873510257.8314,1018643364477.6703,1.078073788098588,118
285,tasic,19,0.4,923685585009.6042,1022076798765.7191,1.1065202438501753,137
286,tasic,20,0.4,756018359013.4302,798420633672.524,1.0560863028702463,366
287,tasic,21,0.4,679597225919.107,776318870881.8881,1.1423220126185356,115
288,tasic,22,0.4,1022061295336.9896,1188951016621.7817,1.1632873899502925,211
289,tasic,23,0.4,670793141397.0457,893708631340.902,1.332316292739063,116
290,tasic,24,0.4,682716579038.6587,883634528732.3491,1.2942918860658186,289
291,tasic,25,0.4,922326198213.252,1008078041309.2258,1.0929734439530114,242
292,tasic,26,0.4,669392900441.3505,809244943202.5012,1.208923701863199,232
293,tasic,27,0.4,772126752240.074,958329172423.1602,1.241155250278378,207
294,tasic,28,0.4,684903941661.0974,772320718980.282,1.1276336315238202,61
295,tasic,29,0.4,618647526613.47,669530199867.8882,1.0822482448656254,179
296,tasic,30,0.4,907298883056.5289,1107479044672.1328,1.2206330960545575,67
297,tasic,31,0.4,795948400187.676,911080060489.3997,1.1446471407877405,178
298,tasic,32,0.4,931109085170.2064,1206669236275.939,1.295948300252446,59
299,tasic,33,0.4,725730401671.599,811315193535.3417,1.1179291809556446,74
300,tasic,34,0.4,780387041269.5896,955923947442.6879,1.2249357009920645,238
301,tasic,35,0.4,741100889335.2585,930802059233.1697,1.2559721255604839,63
302,tasic,36,0.4,614686562373.2485,658242029876.9373,1.0708580114969897,89
303,tasic,37,0.4,752573488122.2191,922776472777.2926,1.226161281710514,115
304,tasic,38,0.4,695435448049.4836,823696531191.3202,1.184432765832653,555
305,tasic,39,0.4,691906557986.5184,654166716936.1107,0.9454552921709075,203
306,tasic,40,0.4,822671120091.1039,935753993621.0219,1.137458178326954,79
307,tasic,41,0.4,1060666297504.7849,1227550004891.3508,1.1573385595254224,208
308,tasic,42,0.4,837666926372.8615,999348042271.7961,1.1930136081640728,61
309,tasic,43,0.4,662709016197.7488,861172741142.5309,1.2994734040038496,126
310,tasic,44,0.4,690983786160.4648,959755014271.8842,1.3889689360221884,103
311,tasic,45,0.4,844108021788.6521,1081974443006.3447,1.2817961861251566,131
312,tasic,46,0.4,613427667988.2585,733384441817.4196,1.1955516193499396,80
313,tasic,47,0.4,494046873196.1797,744944337552.4458,1.5078414174208081,71
314,tasic,48,0.4,865242489568.679,1089694596126.0358,1.2594094826171165,165
315,tasic,49,0.4,602629586083.7103,676133885176.0931,1.1219726027227817,36
316,tasic,50,0.4,572686704187.599,746749818388.5823,1.3039412525700338,129
317,tasic,51,0.4,700960312260.5348,760312699522.6312,1.0846729639666621,69
318,tasic,52,0.4,1091492207590.334,1462556301268.4902,1.339960369023016,72
319,tasic,53,0.4,847046210650.0098,1085303258721.5778,1.281279870066042,112
320,tasic,54,0.4,668936890171.113,682503335272.1713,1.0202806053910227,65
321,tasic,55,0.4,714784131731.072,868406185880.0438,1.214920907347129,200
322,tasic,56,0.4,806181514193.7628,1093691255404.7782,1.3566315229871588,810
323,tasic,57,0.4,1597202060343.0747,1767962564836.838,1.1069122741158275,63
324,tasic,58,0.4,772250734225.1918,980480593864.6334,1.269640222289152,624
325,tasic,59,0.4,743089209700.7559,845756002640.8264,1.1381621366584165,89
326,tasic,60,0.4,713578607983.1508,812286366109.0342,1.1383277988179463,108
327,tasic,61,0.4,815738214768.042,892653241627.2786,1.0942888606501138,212
328,tasic,62,0.4,777906046835.2078,802865471021.1495,1.0320853968001475,673
329,tasic,63,0.4,847597319318.696,982479350006.3959,1.1591345649796518,125
330,tasic,64,0.4,843328472699.5319,979129003793.9348,1.161029225848025,70
331,tasic,65,0.4,1354134567460.952,1411129952650.8018,1.0420898975326494,119
332,tasic,66,0.4,672156312965.0227,771572027509.7743,1.1479056472834541,1404
333,tasic,67,0.4,697013546458.2482,809749417679.2667,1.1617412915342407,215
334,tasic,68,0.4,676739706832.7131,883413961986.5881,1.3053969688303866,70
335,tasic,69,0.4,694003878844.5863,825160834209.72,1.1889859111212615,435
336,tasic,70,0.4,742333560861.5602,809167407435.9602,1.0900320962140415,49
337,tasic,71,0.4,770002554678.8088,860004859785.2761,1.1168857227285562,123
338,tasic,72,0.4,1301472092293.1536,1543415731367.9656,1.1858999824179977,54
339,tasic,73,0.4,826421568456.8292,851994246569.0853,1.03094386580448,412
340,tasic,74,0.4,806311231653.1688,854003758805.2952,1.0591490299029358,387
341,tasic,75,0.4,849988968460.9346,984051717535.0778,1.1577229282362207,184
342,tasic,76,0.4,705526692758.9452,942798985426.6199,1.3363051959661896,704
343,tasic,77,0.4,747199269226.4866,1086185821834.18,1.453676236807108,224
344,tasic,78,0.4,765038400594.7797,1250897472072.0215,1.6350780184360816,72
345,tasic,79,0.4,694564596804.7551,948281107922.7379,1.365288574000416,122
346,tasic,80,0.4,673054973238.9142,845410619016.5723,1.256079596215207,230
347,tasic,81,0.4,788677831336.443,1006233487454.0358,1.2758485752654374,216
348,tasic,82,0.4,841440509750.7916,1149272796245.2551,1.3658396320681467,174
349,tasic,83,0.4,685608472922.0061,825174331463.78,1.2035649558806587,1049
350,tasic,84,0.4,527562569177.5423,862127342322.5198,1.634170793554509,200
351,tasic,85,0.4,622758252181.1414,781442034411.264,1.25480799599901,380
352,tasic,86,0.4,712319069959.8296,866172196579.5647,1.2159890603917307,172
353,tasic,87,0.4,602429806862.9583,951466741949.1547,1.579381914888544,75
354,tasic,88,0.4,692590432904.4109,846843261085.936,1.2227186817101394,91
